generation,best_fitness
0,0.1951784393650211
1,0.26559537292014124
2,0.35068189598231014
3,0.35068189598231014
4,0.35068189598231014
5,0.35068189598231014
6,0.35068189598231014
7,0.35068189598231014
8,0.39920669917662854
9,0.39920669917662854
10,0.39920669917662854
11,0.44484042393542933
12,0.44484042393542933
13,0.44484042393542933
14,0.44805330238475416
15,0.44805330238475416
16,0.44805330238475416
17,0.44805330238475416
18,0.44805330238475416
19,0.44805330238475416
20,0.44805330238475416
21,0.44805330238475416
22,0.44805330238475416
23,0.49347944250802134
24,0.49347944250802134
25,0.49347944250802134
26,0.49347944250802134
27,0.49347944250802134
28,0.49347944250802134
29,0.49347944250802134
30,0.49347944250802134
31,0.49347944250802134
32,0.49347944250802134
33,0.49347944250802134
34,0.49347944250802134
35,0.49347944250802134
36,0.49347944250802134
37,0.49347944250802134
38,0.5427946067573086
39,0.5427946067573086
40,0.5427946067573086
41,0.5427946067573086
42,0.5427946067573086
43,0.5427946067573086
44,0.5490102782994593
45,0.5490102782994593
46,0.5490102782994593
47,0.5490102782994593
48,0.5490102782994593
49,0.5490102782994593
50,0.5490102782994593
51,0.5490102782994593
52,0.5490102782994593
53,0.5490102782994593
54,0.5490102782994593
55,0.5490102782994593
56,0.5490102782994593
57,0.5490102782994593
58,0.5490102782994593
59,0.5490102782994593
60,0.5490102782994593
61,0.5490102782994593
62,0.5490102782994593
63,0.5490102782994593
64,0.5490102782994593
65,0.5490102782994593
66,0.5490102782994593
67,0.5490102782994593
68,0.5731222269604099
69,0.5731222269604099
70,0.5731222269604099
71,0.5731222269604099
72,0.5731222269604099
73,0.5731222269604099
74,0.5731222269604099
75,0.5731222269604099
76,0.5731222269604099
77,0.5731222269604099
78,0.5731222269604099
79,0.5731222269604099
80,0.5731222269604099
81,0.5731222269604099
82,0.5731222269604099
83,0.5731222269604099
84,0.5731222269604099
85,0.5731222269604099
86,0.5731222269604099
87,0.5731222269604099
88,0.5731222269604099
89,0.588068221506252
90,0.588068221506252
91,0.588068221506252
92,0.588068221506252
93,0.588068221506252
94,0.588068221506252
95,0.588068221506252
96,0.588068221506252
97,0.588068221506252
98,0.5919873008279715
99,0.5919873008279715
100,0.5919873008279715
101,0.5919873008279715
102,0.5970868288809958
103,0.5970868288809958
104,0.5970868288809958
105,0.5970868288809958
106,0.5970868288809958
107,0.5970868288809958
108,0.5970868288809958
109,0.5970868288809958
110,0.5970868288809958
111,0.5970868288809958
112,0.5970868288809958
113,0.5970868288809958
114,0.5970868288809958
115,0.5970868288809958
116,0.5970868288809958
117,0.5970868288809958
118,0.5970868288809958
119,0.5970868288809958
120,0.5970868288809958
121,0.5970868288809958
122,0.5970868288809958
123,0.5970868288809958
124,0.5970868288809958
125,0.5970868288809958
126,0.5970868288809958
127,0.5970868288809958
128,0.5970868288809958
129,0.5970868288809958
130,0.5970868288809958
131,0.5970868288809958
132,0.5970868288809958
133,0.5970868288809958
134,0.5970868288809958
135,0.5970868288809958
136,0.5970868288809958
137,0.5970868288809958
138,0.5970868288809958
139,0.5970868288809958
140,0.5970868288809958
141,0.5970868288809958
142,0.5970868288809958
143,0.5970868288809958
144,0.5970868288809958
145,0.5970868288809958
146,0.5970868288809958
147,0.5970868288809958
148,0.5970868288809958
149,0.5970868288809958
150,0.5970868288809958
151,0.5970868288809958
152,0.5970868288809958
153,0.5970868288809958
154,0.5970868288809958
155,0.5970868288809958
156,0.5970868288809958
157,0.5970868288809958
158,0.5970868288809958
159,0.5970868288809958
160,0.5970868288809958
161,0.5970868288809958
162,0.5970868288809958
163,0.5970868288809958
164,0.5970868288809958
165,0.5970868288809958
166,0.5970868288809958
167,0.5970868288809958
168,0.5970868288809958
169,0.5970868288809958
170,0.5970868288809958
171,0.5970868288809958
172,0.5970868288809958
173,0.5970868288809958
174,0.5970868288809958
175,0.5970868288809958
176,0.5970868288809958
177,0.5970868288809958
178,0.5970868288809958
179,0.5970868288809958
180,0.5970868288809958
181,0.5970868288809958
182,0.5970868288809958
183,0.5970868288809958
184,0.5970868288809958
185,0.5970868288809958
186,0.5970868288809958
187,0.5970868288809958
188,0.5970868288809958
189,0.5970868288809958
190,0.5970868288809958
191,0.5970868288809958
192,0.5970868288809958
193,0.5970868288809958
194,0.5970868288809958
195,0.5970868288809958
196,0.5970868288809958
197,0.5970868288809958
198,0.5970868288809958
199,0.5970868288809958
200,0.5970868288809958
201,0.5970868288809958
202,0.5970868288809958
203,0.5970868288809958
204,0.5970868288809958
205,0.5970868288809958
206,0.5970868288809958
207,0.5970868288809958
208,0.5970868288809958
209,0.5970868288809958
210,0.5970868288809958
211,0.5970868288809958
212,0.5970868288809958
213,0.5970868288809958
214,0.5970868288809958
215,0.5970868288809958
216,0.5970868288809958
217,0.5970868288809958
218,0.5970868288809958
219,0.5970868288809958
220,0.5970868288809958
221,0.5970868288809958
222,0.5970868288809958
223,0.5970868288809958
224,0.5970868288809958
225,0.5970868288809958
226,0.5970868288809958
227,0.5970868288809958
228,0.5970868288809958
229,0.5970868288809958
230,0.5970868288809958
231,0.5970868288809958
232,0.5970868288809958
233,0.5970868288809958
234,0.5970868288809958
235,0.5970868288809958
236,0.5970868288809958
237,0.5970868288809958
238,0.5970868288809958
239,0.5970868288809958
240,0.5970868288809958
241,0.5970868288809958
242,0.5970868288809958
243,0.5970868288809958
244,0.5970868288809958
245,0.5970868288809958
246,0.5970868288809958
247,0.5970868288809958
248,0.5970868288809958
249,0.5970868288809958
250,0.5970868288809958
251,0.5970868288809958
252,0.5970868288809958
253,0.5970868288809958
254,0.5970868288809958
255,0.5970868288809958
256,0.5970868288809958
257,0.5970868288809958
258,0.5970868288809958
259,0.5970868288809958
260,0.5970868288809958
261,0.5970868288809958
262,0.5970868288809958
263,0.5970868288809958
264,0.5970868288809958
265,0.5970868288809958
266,0.5970868288809958
267,0.5970868288809958
268,0.5970868288809958
269,0.5970868288809958
270,0.5970868288809958
271,0.5970868288809958
272,0.5970868288809958
273,0.5970868288809958
274,0.5970868288809958
275,0.5970868288809958
276,0.5970868288809958
277,0.5970868288809958
278,0.5970868288809958
279,0.5970868288809958
280,0.6015359539446643
281,0.6015359539446643
282,0.6015359539446643
283,0.6015359539446643
284,0.6015359539446643
285,0.6015359539446643
286,0.6015359539446643
287,0.6015359539446643
288,0.6015359539446643
289,0.6015359539446643
290,0.6015359539446643
291,0.6015359539446643
292,0.6015359539446643
293,0.6015359539446643
294,0.6015359539446643
295,0.6015359539446643
296,0.6015359539446643
297,0.6015359539446643
298,0.6015359539446643
299,0.6015359539446643
