generation,best_fitness
159,1.2998651869136464
160,1.2998651869136464
161,1.2998651869136464
162,1.2998651869136464
163,1.2998651869136464
164,1.2998651869136464
165,1.2998651869136464
166,1.2998651869136464
167,1.2998651869136464
168,1.3308321319864875
169,1.3308321319864875
170,1.3308321319864875
171,1.3308321319864875
172,1.3308321319864875
173,1.3308321319864875
174,1.3428161844868503
175,1.3428161844868503
176,1.3428161844868503
177,1.3428161844868503
178,1.3428161844868503
179,1.3428161844868503
180,1.3428161844868503
181,1.3428161844868503
182,1.3428161844868503
183,1.3428161844868503
184,1.3428161844868503
185,1.3428161844868503
186,1.3428161844868503
187,1.3428161844868503
188,1.3428161844868503
189,1.3428161844868503
190,1.3428161844868503
191,1.3428161844868503
192,1.3428161844868503
193,1.3428161844868503
194,1.3428161844868503
195,1.3428161844868503
196,1.3428161844868503
197,1.3428161844868503
198,1.3428161844868503
199,1.3428161844868503
200,1.3428161844868503
201,1.3428161844868503
202,1.3428161844868503
203,1.3428161844868503
204,1.3428161844868503
205,1.3428161844868503
206,1.3428161844868503
207,1.3428161844868503
208,1.3428161844868503
209,1.356595826266343
210,1.356595826266343
211,1.356595826266343
212,1.356595826266343
213,1.356595826266343
214,1.356595826266343
215,1.356595826266343
216,1.356595826266343
217,1.356595826266343
218,1.356595826266343
219,1.356595826266343
220,1.356595826266343
221,1.356595826266343
222,1.356595826266343
223,1.356595826266343
224,1.356595826266343
225,1.356595826266343
226,1.356595826266343
227,1.356595826266343
228,1.356595826266343
229,1.356595826266343
230,1.356595826266343
231,1.356595826266343
232,1.356595826266343
233,1.356595826266343
234,1.356595826266343
235,1.356595826266343
236,1.356595826266343
237,1.356595826266343
238,1.356595826266343
239,1.356595826266343
240,1.356595826266343
241,1.356595826266343
242,1.356595826266343
243,1.356595826266343
244,1.356595826266343
245,1.356595826266343
246,1.356595826266343
247,1.356595826266343
248,1.356595826266343
249,1.356595826266343
250,1.356595826266343
251,1.356595826266343
252,1.356595826266343
253,1.356595826266343
254,1.356595826266343
255,1.356595826266343
256,1.356595826266343
257,1.356595826266343
258,1.356595826266343
259,1.356595826266343
260,1.356595826266343
261,1.3629686908682914
262,1.3629686908682914
263,1.3629686908682914
264,1.3629686908682914
265,1.3629686908682914
266,1.3629686908682914
267,1.3629686908682914
268,1.3629686908682914
269,1.3629686908682914
270,1.3629686908682914
271,1.3629686908682914
272,1.3629686908682914
273,1.3629686908682914
274,1.3629686908682914
275,1.3629686908682914
276,1.3629686908682914
277,1.3629686908682914
278,1.3629686908682914
279,1.3629686908682914
280,1.3629686908682914
281,1.3629686908682914
282,1.3629686908682914
283,1.3629686908682914
284,1.3629686908682914
285,1.3629686908682914
286,1.3629686908682914
287,1.3629686908682914
288,1.3629686908682914
289,1.3629686908682914
290,1.3629686908682914
291,1.3629686908682914
292,1.3629686908682914
293,1.3629686908682914
294,1.3629686908682914
295,1.3629686908682914
296,1.3629686908682914
297,1.3629686908682914
298,1.3629686908682914
299,1.3629686908682914
