generation,best_fitness
0,0.21548519878280747
1,0.34906090027554404
2,0.38203010040123364
3,0.38203010040123364
4,0.38203010040123364
5,0.38203010040123364
6,0.48757180515159626
7,0.48757180515159626
8,0.48757180515159626
9,0.48757180515159626
10,0.48757180515159626
11,0.48757180515159626
12,0.48757180515159626
13,0.5505796798712406
14,0.5505796798712406
15,0.5531032654897383
16,0.6494050043448802
17,0.6494050043448802
18,0.6494050043448802
19,0.6494050043448802
20,0.6726090565028371
21,0.6726090565028371
22,0.6726090565028371
23,0.6726090565028371
24,0.6726090565028371
25,0.7225751288655564
26,0.7225751288655564
27,0.7225751288655564
28,0.7331161249601403
29,0.7331161249601403
30,0.7331161249601403
31,0.7331161249601403
32,0.7331161249601403
33,0.7331161249601403
34,0.7331161249601403
35,0.7331161249601403
36,0.7331161249601403
37,0.7331161249601403
38,0.7331161249601403
39,0.7331161249601403
40,0.7331161249601403
41,0.7331161249601403
42,0.7331161249601403
43,0.7331161249601403
44,0.7331161249601403
45,0.7331161249601403
46,0.7331161249601403
47,0.7331161249601403
48,0.7331161249601403
49,0.7331161249601403
50,0.7331161249601403
51,0.7331161249601403
52,0.7331161249601403
53,0.7331161249601403
54,0.7331161249601403
55,0.7331161249601403
56,0.7331161249601403
57,0.7331161249601403
58,0.7331161249601403
59,0.7331161249601403
60,0.7331161249601403
61,0.7331161249601403
62,0.7331161249601403
63,0.7372005502925465
64,0.7372005502925465
65,0.7372005502925465
66,0.7372005502925465
67,0.7372005502925465
68,0.7372005502925465
69,0.7372005502925465
70,0.7372005502925465
71,0.7372005502925465
72,0.7372005502925465
73,0.7372005502925465
74,0.7372005502925465
75,0.7372005502925465
76,0.7372005502925465
77,0.7372005502925465
78,0.7372005502925465
79,0.7372005502925465
80,0.7372005502925465
81,0.7372005502925465
82,0.7372005502925465
83,0.7372005502925465
84,0.7467368082189194
85,0.7467368082189194
86,0.7467368082189194
87,0.8184516797566406
88,0.8184516797566406
89,0.8184516797566406
90,0.8184516797566406
91,0.8184516797566406
92,0.8184516797566406
93,0.8184516797566406
94,0.8184516797566406
95,0.8184516797566406
96,0.8184516797566406
97,0.8184516797566406
98,0.8184516797566406
99,0.8184516797566406
100,0.8184516797566406
101,0.8184516797566406
102,0.8184516797566406
103,0.8184516797566406
104,0.8184516797566406
105,0.8184516797566406
106,0.8184516797566406
107,0.8184516797566406
108,0.8184516797566406
109,0.8184516797566406
110,0.8184516797566406
111,0.8184516797566406
112,0.8184516797566406
113,0.8184516797566406
114,0.8184516797566406
115,0.8184516797566406
116,0.8184516797566406
117,0.8184516797566406
118,0.8184516797566406
119,0.8184516797566406
120,0.8184516797566406
121,0.8184516797566406
122,0.8184516797566406
123,0.8184516797566406
124,0.8184516797566406
125,0.8184516797566406
126,0.8184516797566406
127,0.8184516797566406
128,0.8184516797566406
129,0.8184516797566406
130,0.8184516797566406
131,0.8184516797566406
132,0.8184516797566406
133,0.8385026888660665
134,0.8385026888660665
135,0.8385026888660665
136,0.8385026888660665
137,0.8385026888660665
138,0.8385026888660665
139,0.8385026888660665
140,0.8385026888660665
141,0.8539713078528395
142,0.8539713078528395
143,0.8539713078528395
144,0.8539713078528395
145,0.8539713078528395
146,0.8539713078528395
147,0.8539713078528395
148,0.8539713078528395
149,0.8539713078528395
150,0.8539713078528395
151,0.8539713078528395
152,0.8539713078528395
153,0.8539713078528395
154,0.8539713078528395
155,0.8539713078528395
156,0.8539713078528395
157,0.8539713078528395
158,0.8539713078528395
159,0.8539713078528395
160,0.8539713078528395
161,0.8539713078528395
162,0.8539713078528395
163,0.8539713078528395
164,0.8539713078528395
165,0.8539713078528395
166,0.8539713078528395
167,0.8539713078528395
168,0.8539713078528395
169,0.8539713078528395
170,0.8746341837505849
171,0.8746341837505849
172,0.8746341837505849
173,0.8746341837505849
174,0.8746341837505849
175,0.8746341837505849
176,0.8746341837505849
177,0.8746341837505849
178,0.8746341837505849
179,0.8746341837505849
180,0.8746341837505849
181,0.8746341837505849
182,0.8746341837505849
183,0.8746341837505849
184,0.8746341837505849
185,0.8746341837505849
186,0.8746341837505849
187,0.8746341837505849
188,0.8746341837505849
189,0.8746341837505849
190,0.8746341837505849
191,0.8746341837505849
192,0.8746341837505849
193,0.8746341837505849
194,0.8746341837505849
195,0.8746341837505849
196,0.8746341837505849
197,0.8746341837505849
198,0.8746341837505849
199,0.8746341837505849
200,0.8746341837505849
201,0.8746341837505849
202,0.8746341837505849
203,0.8746341837505849
204,0.8746341837505849
205,0.8746341837505849
206,0.8746341837505849
207,0.8746341837505849
208,0.8746341837505849
209,0.8746341837505849
210,0.8746341837505849
211,0.8746341837505849
212,0.8746341837505849
213,0.8746341837505849
214,0.8746341837505849
215,0.8746341837505849
216,0.8746341837505849
217,0.8746341837505849
218,0.8746341837505849
219,0.8746341837505849
220,0.8746341837505849
221,0.8746341837505849
222,0.8746341837505849
223,0.8776346304929465
224,0.8776346304929465
225,0.8776346304929465
226,0.8776346304929465
227,0.8776346304929465
228,0.8776346304929465
229,0.8776346304929465
230,0.8776346304929465
231,0.8776346304929465
232,0.8776346304929465
233,0.8776346304929465
234,0.8776346304929465
235,0.8776346304929465
236,0.8776346304929465
237,0.8776346304929465
238,0.8776346304929465
239,0.8776346304929465
240,0.8776346304929465
241,0.8776346304929465
242,0.8776346304929465
243,0.8776346304929465
244,0.8776346304929465
