generation,best_fitness
248,0.4291770615041157
249,0.4291770615041157
250,0.4291770615041157
251,0.4291770615041157
252,0.4291770615041157
253,0.4291770615041157
254,0.4291770615041157
255,0.4291770615041157
256,0.4291770615041157
257,0.4291770615041157
258,0.4291770615041157
259,0.4291770615041157
260,0.4291770615041157
261,0.4291770615041157
262,0.4291770615041157
263,0.4291770615041157
264,0.4291770615041157
265,0.4291770615041157
266,0.4291770615041157
267,0.4291770615041157
268,0.4291770615041157
269,0.4291770615041157
270,0.4291770615041157
271,0.4291770615041157
272,0.4291770615041157
273,0.4291770615041157
274,0.4291770615041157
275,0.4291770615041157
276,0.4291770615041157
277,0.4291770615041157
278,0.4291770615041157
279,0.4291770615041157
280,0.4291770615041157
281,0.4291770615041157
282,0.4291770615041157
283,0.4291770615041157
284,0.4291770615041157
285,0.4291770615041157
286,0.4291770615041157
287,0.4291770615041157
288,0.4291770615041157
289,0.4291770615041157
290,0.4291770615041157
291,0.4291770615041157
292,0.4291770615041157
293,0.4291770615041157
294,0.4291770615041157
295,0.4291770615041157
296,0.4291770615041157
297,0.4291770615041157
298,0.4291770615041157
299,0.4291770615041157
