generation,best_fitness
109,0.8135581046112639
110,0.8135581046112639
111,0.8135581046112639
112,0.8135581046112639
113,0.8135581046112639
114,0.8135581046112639
115,0.8135581046112639
116,0.8135581046112639
117,0.8135581046112639
118,0.8135581046112639
119,0.8135581046112639
120,0.8135581046112639
121,0.8135581046112639
122,0.8135581046112639
123,0.8135581046112639
124,0.8135581046112639
125,0.8135581046112639
126,0.8135581046112639
127,0.8135581046112639
128,0.8135581046112639
129,0.8135581046112639
130,0.8135581046112639
131,0.8135581046112639
132,0.8135581046112639
133,0.8135581046112639
134,0.8135581046112639
135,0.8135581046112639
136,0.8135581046112639
137,0.8135581046112639
138,0.8135581046112639
139,0.8135581046112639
140,0.8149653091791353
141,0.8149653091791353
142,0.8149653091791353
143,0.8149653091791353
144,0.8149653091791353
145,0.8149653091791353
146,0.8149653091791353
147,0.8149653091791353
148,0.8149653091791353
149,0.8149653091791353
150,0.8149653091791353
151,0.8149653091791353
152,0.8149653091791353
153,0.8149653091791353
154,0.8149653091791353
155,0.8149653091791353
156,0.8149653091791353
157,0.8149653091791353
158,0.8149653091791353
159,0.8149653091791353
160,0.8149653091791353
161,0.8149653091791353
162,0.8149653091791353
163,0.8149653091791353
164,0.8149653091791353
165,0.8149653091791353
166,0.8149653091791353
167,0.8149653091791353
168,0.8149653091791353
169,0.8149653091791353
170,0.8149653091791353
171,0.8149653091791353
172,0.8149653091791353
173,0.8149653091791353
174,0.8149653091791353
175,0.8149653091791353
176,0.8149653091791353
177,0.8149653091791353
178,0.8149653091791353
179,0.8168777610679823
180,0.8168777610679823
181,0.8168777610679823
182,0.8168777610679823
183,0.8168777610679823
184,0.8168777610679823
185,0.8168777610679823
186,0.8168777610679823
187,0.8168777610679823
188,0.8168777610679823
189,0.8168777610679823
190,0.8176458170915113
191,0.8176458170915113
192,0.8176458170915113
193,0.8176458170915113
194,0.8176458170915113
195,0.8176458170915113
196,0.8176458170915113
197,0.8176458170915113
198,0.8176458170915113
199,0.8176458170915113
200,0.8176458170915113
201,0.8176458170915113
202,0.8176458170915113
203,0.8176458170915113
204,0.8176458170915113
205,0.8176458170915113
206,0.8176458170915113
207,0.8176458170915113
208,0.8176458170915113
209,0.8176458170915113
210,0.8176458170915113
211,0.8176458170915113
212,0.8176458170915113
213,0.8176458170915113
214,0.8176458170915113
215,0.8176458170915113
216,0.8176458170915113
217,0.8473487750686204
218,0.8473487750686204
219,0.8473487750686204
220,0.8473487750686204
221,0.8473487750686204
222,0.8473487750686204
223,0.8473487750686204
224,0.8473487750686204
225,0.8473487750686204
226,0.8473487750686204
227,0.8473487750686204
228,0.8473487750686204
229,0.8473487750686204
230,0.8473487750686204
231,0.8473487750686204
232,0.8473487750686204
233,0.8473487750686204
234,0.8473487750686204
235,0.8473487750686204
236,0.8473487750686204
237,0.8473487750686204
238,0.8473487750686204
239,0.8473487750686204
240,0.8473487750686204
241,0.8473487750686204
242,0.8473487750686204
243,0.8473487750686204
244,0.8473487750686204
245,0.8473487750686204
246,0.8473487750686204
247,0.8473487750686204
248,0.8473487750686204
249,0.8473487750686204
250,0.8473487750686204
251,0.8473487750686204
252,0.8480361427174901
253,0.8480361427174901
254,0.8480361427174901
255,0.8480361427174901
256,0.8480361427174901
257,0.8480361427174901
258,0.8480361427174901
259,0.8480361427174901
260,0.8480361427174901
261,0.8480361427174901
262,0.8480361427174901
263,0.8480361427174901
264,0.8480361427174901
265,0.8480361427174901
266,0.8480361427174901
267,0.8480361427174901
268,0.8480361427174901
269,0.8480361427174901
270,0.8480361427174901
271,0.8480361427174901
272,0.8480361427174901
273,0.8480361427174901
274,0.8480361427174901
275,0.8480361427174901
276,0.8480361427174901
277,0.8480361427174901
278,0.8480361427174901
279,0.8480361427174901
280,0.8480361427174901
281,0.8480361427174901
282,0.8480361427174901
283,0.8480361427174901
284,0.8480361427174901
285,0.8480361427174901
286,0.8480361427174901
287,0.8480361427174901
288,0.8480361427174901
289,0.8480361427174901
290,0.8480361427174901
291,0.8480361427174901
292,0.8480361427174901
293,0.8480361427174901
294,0.8480361427174901
295,0.8480361427174901
296,0.8480361427174901
297,0.8480361427174901
298,0.8480361427174901
299,0.8480361427174901
